"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0643606851655211,20,311,1.94580588767833,"GO:0004674 protein serine/threonine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004674"," AKAP13  MAPK1  PRKDC  SIK2  ATM  ACVR1B  MAP2K5  PAK6  CASK  SGK3  LATS2  CPNE3  STK3  RAF1  NEK11  SRPK2  CDK14  WNK3  STK10  MARK3"
0.0643606851655211,14,186,2.27742979434179,"GO:0005085 guanyl-nucleotide exchange factor activity "," http://amigo.geneontology.org/amigo/term/GO:0005085"," AKAP13  RALGPS1  FGD4  DOCK1  SOS2  PLEKHG6  VAV3  SOS1  CYTH1  HPS4  RALGDS  RIC1  PREX2  ARFGEF1"
0.0643606851655211,27,465,1.75687441277795,"GO:0019900 kinase binding "," http://amigo.geneontology.org/amigo/term/GO:0019900"," TRPV4  PTPN23  SCN5A  TRAF3  GRB2  PTPRJ  RB1CC1  JAKMIP2  TBC1D14  GAB2  RYR2  PIFO  LDB3  ATG13  SPRED1  CPNE3  RPTOR  PLCG2  CCNY  MACROH2A1  VDAC1  NEDD9  USP37  JAKMIP1  NBEA  STAT3  PFKFB2"
0.0643606851655211,3,10,9.07718446601942,"GO:0140333 glycerophospholipid flippase activity "," http://amigo.geneontology.org/amigo/term/GO:0140333"," ATP8B1  ABCA4  MFSD2A"
0.06454562773934,4,20,6.05145631067961,"GO:0016702 oxidoreductase activity acting on single donors with incorporation of molecular oxygen incorporation of two atoms of oxygen "," http://amigo.geneontology.org/amigo/term/GO:0016702"," PIR  ALOX5  ALOX15B  ETHE1"
0.0700949550081825,72,1596,1.36499014526608,"GO:0032553 ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032553"," MYO3A  STK35  MAPK1  APAF1  DGKG  SPATA5  ITPK1  ATP8B1  MYH15  KIF6  BMX  MLH1  PRKDC  SIK2  ADCK1  DDX10    CAMKK1  ATM  HKDC1  ACVR1B  RAB3C  LYN  ABCA4  RAB6A  CHD7  MAP2K5  RASL12  AGAP1  PAK6  INSR  PGS1  EPHA6  ATP12A  CASK  SGK3  MCMDC2  DDX11  MYO18B  EEFSEC  LATS2  CNGB3  IARS1  DPH6  RET  STK3  KATNAL1  RAF1  NEK11  CDKL3  HSPA4  SRPK2  CDK14  RAB31  WNK3  NEK10  SMARCAL1  ADCY2  DNAH9  EPHA7  PLXNA2  ADCY8  ATAD2B  STK32B  ARHGAP35  STK10  ADSS1  MARK3  POLQ  PFKFB2"
0.07086924964532,72,1598,1.36328177211806,"GO:0017076 purine nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0017076"," MYO3A  STK35  MAPK1  APAF1  DGKG  SPATA5  ITPK1  ATP8B1  MYH15  KIF6  BMX  MLH1  PRKDC  SIK2  ADCK1  DDX10    CAMKK1  ATM  HKDC1  ACVR1B  RAB3C  LYN  ABCA4  RAB6A  CHD7  MAP2K5  RASL12  AGAP1  PAK6  INSR  PGS1  EPHA6  ATP12A  CASK  SGK3  MCMDC2  DDX11  MYO18B  EEFSEC  LATS2  CNGB3  IARS1  DPH6  RET  STK3  KATNAL1  RAF1  NEK11  CDKL3  HSPA4  SRPK2  CDK14  RAB31  WNK3  NEK10  SMARCAL1  ADCY2  DNAH9  EPHA7  PLXNA2  ADCY8  ATAD2B  STK32B  ARHGAP35  STK10  ADSS1  MARK3  POLQ  PFKFB2"
0.0715826502786909,80,1814,1.33438948416309,"GO:0000166 nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0000166"," MYO3A  STK35  MAPK1  APAF1  DGKG  SPATA5  ITPK1  ATP8B1  MYH15    KIF6  BMX  MLH1  PRKDC  SIK2  ADCK1  DDX10  CAMKK1  ATM  HKDC1  TRPV1  ACSM1  ACVR1B  RAB3C  LYN  ABCA4  RAB6A  CHD7  DUS3L  MAP2K5  RASL12  AGAP1  PAK6  INSR  PGS1  EPHA6  ATP12A  CASK  SGK3  MCMDC2  DDX11  MYO18B  EEFSEC  LATS2  CNGB3  IARS1  DPH6  AGPS  RET  STK3  KATNAL1  RAF1  NEK11  CDKL3  HSPA4  SRPK2  CDK14  RAB31  GMDS  WNK3  NEK10  SMARCAL1  ADCY2  AOX1  DNAH9  EPHA7  PLXNA2  ADCY8  ATAD2B  STK32B  ARHGAP35  H6PD  STK10  ADSS1  MARK3  POLQ  PFKFB2"
0.0715826502786909,4,21,5.76329172445677,"GO:0016701 oxidoreductase activity acting on single donors with incorporation of molecular oxygen "," http://amigo.geneontology.org/amigo/term/GO:0016701"," PIR  ALOX5  ALOX15B  ETHE1"
0.0715826502786909,80,1814,1.33438948416309,"GO:1901265 nucleoside phosphate binding "," http://amigo.geneontology.org/amigo/term/GO:1901265"," MYO3A  STK35  MAPK1  APAF1  DGKG  SPATA5  ITPK1  ATP8B1  MYH15    KIF6  BMX  MLH1  PRKDC  SIK2  ADCK1  DDX10  CAMKK1  ATM  HKDC1  TRPV1  ACSM1  ACVR1B  RAB3C  LYN  ABCA4  RAB6A  CHD7  DUS3L  MAP2K5  RASL12  AGAP1  PAK6  INSR  PGS1  EPHA6  ATP12A  CASK  SGK3  MCMDC2  DDX11  MYO18B  EEFSEC  LATS2  CNGB3  IARS1  DPH6  AGPS  RET  STK3  KATNAL1  RAF1  NEK11  CDKL3  HSPA4  SRPK2  CDK14  RAB31  GMDS  WNK3  NEK10  SMARCAL1  ADCY2  AOX1  DNAH9  EPHA7  PLXNA2  ADCY8  ATAD2B  STK32B  ARHGAP35  H6PD  STK10  ADSS1  MARK3  POLQ  PFKFB2"
0.0795306738384249,61,1323,1.39508252060263,"GO:0019899 enzyme binding "," http://amigo.geneontology.org/amigo/term/GO:0019899"," AKAP13  RIMS3  PTPRT  NCOR2  TRPV4  MAPK1  PTPN23  TSPAN5  USP22  SCN5A  PLCB1  IQGAP2  TRAF3  GOLGA4  MLH1  FANCI  STRN3  PRKDC  CEP192  RDX  EXPH5  DBT  FBXL2  GRB2  PTPRJ  RB1CC1  JAKMIP2  TBC1D14  GAB2  SLC9A1  RYR2  PIFO  CTTNBP2NL  LDB3  ATG13  AMBRA1  SPRED1  CPNE3  RPTOR  PLCG2  IARS1  HPS4  RIC1  CCNY  MACROH2A1  RAF1  STX8  VDAC1  RANBP9  PHACTR1  NEDD9  UBE3D  USP37  RIMS2  AXIN2  JAKMIP1  APOB  SHOC2  NBEA  STAT3  PFKFB2"
0.0823548622867464,6,51,3.55968018275271,"GO:0003727 single-stranded RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003727"," RBMS3  MCRS1  DDX11  DIS3L2  PPIE  LACTB2"
0.0823548622867464,4,23,5.2621359223301,"GO:0004114 3-prime,5-prime-cyclic-nucleotide phosphodiesterase activity "," http://amigo.geneontology.org/amigo/term/GO:0004114"," PDE5A  PDE10A  PDE7A  PDE7B"
0.0823548622867464,2,4,15.128640776699,"GO:0004758 serine C-palmitoyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:0004758"," SPTLC3  SPTSSB"
0.0823548622867464,2,4,15.128640776699,"GO:0005001 transmembrane receptor protein tyrosine phosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0005001"," PTPRT  PTPRM"
0.0823548622867464,6,50,3.63087378640777,"GO:0015297 antiporter activity "," http://amigo.geneontology.org/amigo/term/GO:0015297"," SLC9B2  SLC4A10  SLC9A1  SLC11A1  SLC9C2  SLC24A3"
0.0823548622867464,2,4,15.128640776699,"GO:0016454 C-palmitoyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:0016454"," SPTLC3  SPTSSB"
0.0823548622867464,7,65,3.25847647498133,"GO:0016835 carbon-oxygen lyase activity "," http://amigo.geneontology.org/amigo/term/GO:0016835"," CA5A  CA5B  CA10  CA12  PCBD2  GMDS  POLQ"
0.0823548622867464,6,51,3.55968018275271,"GO:0016836 hydro-lyase activity "," http://amigo.geneontology.org/amigo/term/GO:0016836"," CA5A  CA5B  CA10  CA12  PCBD2  GMDS"
0.0823548622867464,2,4,15.128640776699,"GO:0019198 transmembrane receptor protein phosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0019198"," PTPRT  PTPRM"
0.0823548622867464,2,4,15.128640776699,"GO:0042731 PH domain binding "," http://amigo.geneontology.org/amigo/term/GO:0042731"," EPB41L2  INPP5A"
0.0823548622867464,3,12,7.56432038834951,"GO:0051139 metal ion:proton antiporter activity "," http://amigo.geneontology.org/amigo/term/GO:0051139"," SLC9B2  SLC9A1  SLC11A1"
0.0823548622867464,3,12,7.56432038834951,"GO:0140327 flippase activity "," http://amigo.geneontology.org/amigo/term/GO:0140327"," ATP8B1  ABCA4  MFSD2A"
0.0883383378622828,5,37,4.08882183154028,"GO:0030374 nuclear receptor coactivator activity "," http://amigo.geneontology.org/amigo/term/GO:0030374"," USP22  CCDC62  DCAF6  NCOA2  ACTN4"
0.09033558971141,4,24,5.04288025889968,"GO:0004112 cyclic-nucleotide phosphodiesterase activity "," http://amigo.geneontology.org/amigo/term/GO:0004112"," PDE5A  PDE10A  PDE7A  PDE7B"
0.09033558971141,35,685,1.54599248812983,"GO:0008092 cytoskeletal protein binding "," http://amigo.geneontology.org/amigo/term/GO:0008092"," EPB41L2    PTPRT  MYO3A  SCN5A  MYH15  IQGAP2  KIF6  DLEC1  VILL  TNNT3  RDX  RAB3C  JAKMIP2  RAB6A  ABLIM2  CORO2B  NEBL  PIFO  CCSER2  LDB3  CKAP5  CLSTN2  MYO18B  TTLL6  FMN1  KATNAL1  CAP2  PHACTR1  KRIT1  ACTN4  JAKMIP1  TLN2  ARFGEF1"
0.100689252485799,8,88,2.75066195939982,"GO:0004712 protein serine/threonine/tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004712"," MAPK1  BMX  ATM  PAK6  INSR  LATS2  RET  MARK3"
0.100689252485799,4,25,4.84116504854369,"GO:0015491 cation:cation antiporter activity "," http://amigo.geneontology.org/amigo/term/GO:0015491"," SLC9B2  SLC9A1  SLC11A1  SLC24A3"
0.100689252485799,12,164,2.21394743073644,"GO:0016829 lyase activity "," http://amigo.geneontology.org/amigo/term/GO:0016829"," HMGCLL1  CA5A  CA5B  SCLY  CA10  CA12  PISD  PCBD2  GMDS  ADCY2  ADCY8  POLQ"
0.101832134991598,5,39,3.87913866069206,"GO:0001540 amyloid-beta binding "," http://amigo.geneontology.org/amigo/term/GO:0001540"," APBB2  LDLRAP1  INSR  CLSTN2  LDLRAD3"
0.113286409809879,3,14,6.48370319001387,"GO:0008266 poly(U) RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0008266"," RBMS3  MCRS1  DIS3L2"
0.113286409809879,2,5,12.1029126213592,"GO:0086006 voltage-gated sodium channel activity involved in cardiac muscle cell action potential "," http://amigo.geneontology.org/amigo/term/GO:0086006"," SCN5A  SCN3B"
0.113286409809879,2,5,12.1029126213592,"GO:0140031 phosphorylation-dependent protein binding "," http://amigo.geneontology.org/amigo/term/GO:0140031"," LYN  PLCG2"
0.119864382951043,16,255,1.89849609746811,"GO:0022836 gated channel activity "," http://amigo.geneontology.org/amigo/term/GO:0022836"," KCNJ15  KCNQ3  TRPV4  CLCA1  GRIA1  SCN5A  ANO2  TRPV1  RYR2  GRID1  CNGB3  VDAC1  KCNH8  CACNA2D3  SCN3B  GABRA1"
0.119864382951043,7,74,2.8621752820782,"GO:0051213 dioxygenase activity "," http://amigo.geneontology.org/amigo/term/GO:0051213"," FTO  PIR  KDM8  ASPH  ALOX5  ALOX15B  ETHE1"
0.129925548822184,3,15,6.05145631067961,"GO:0008187 poly-pyrimidine tract binding "," http://amigo.geneontology.org/amigo/term/GO:0008187"," RBMS3  MCRS1  DIS3L2"
0.155501552631368,2,6,10.0857605177994,"GO:0005068 transmembrane receptor protein tyrosine kinase adaptor activity "," http://amigo.geneontology.org/amigo/term/GO:0005068"," GRB2  GAB2"
0.155501552631368,38,796,1.44444308923257,"GO:0030234 enzyme regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0030234"," AKAP13  ABI1  RALGPS1  LRP6  FGD4  FETUB  PPP4R4  AHSG  APAF1  MGAT5  PLCB1  DOCK1  SOS2  PLEKHG6  ARHGAP42  PPP2R2B  PPP2R1A  VAV3  AGAP1  SOS1  CYTH1  SPRED1  RPTOR  HPS4  ARHGAP22  RALGDS  RIC1  CCNY  MACROH2A1  PHACTR1  PREX2  SERPINB1  RASAL2  NRG1  TBC1D15  ARHGAP35  ARHGAP21  ARFGEF1"
0.155501552631368,2,6,10.0857605177994,"GO:0043560 insulin receptor substrate binding "," http://amigo.geneontology.org/amigo/term/GO:0043560"," GRB2  INSR"
0.171163987150652,8,99,2.44503285279984,"GO:0015081 sodium ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0015081"," SCN5A  SLC9B2  SLC4A10  SLC9A1  ATP12A  MFSD2A  SCN3B  SLC24A3"
0.17283084759916,10,139,2.17678284556821,"GO:0005506 iron ion binding "," http://amigo.geneontology.org/amigo/term/GO:0005506"," FTO  CYP11A1  CYP7B1  CYP2J2  ALOX5  ALOX15B  DNAJC24  AOX1  TPH2  ETHE1"
0.180477294696285,9,120,2.26929611650485,"GO:0005539 glycosaminoglycan binding "," http://amigo.geneontology.org/amigo/term/GO:0005539"," IMPG2  LIPG  EXTL2  SUSD5  F2  VIT  IMPG1  HSD17B12  APOB"
0.182675016515255,2,7,8.64493758668516,"GO:0000182 rDNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000182"," RPTOR  MACROH2A1"
0.182675016515255,43,943,1.37970636987923,"GO:0005215 transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0005215"," KCNJ15  PANX3  KCNQ3  TRPV4  CLCA1  LRP6  ATG2B  SLC35F1  GRIA1  SCN5A  ATP8B1  SLC9B2  NDUFS4  SLC49A3  ANO2  TRPV1  SLC35A3  SLC4A10    ABCA4  SLC9A1  SLC22A3  RYR2  ATP12A  GRID1  CNGB3  SLC26A7  TRPC7  XPR1  MFSD2A  VDAC1  KCNH8  SLCO5A1  NDUFV2  SLC11A1  CACNA2D3  SLC9C2  SLC17A2  SCN3B  GRAMD1B  APOB  GABRA1  SLC24A3"
0.182675016515255,2,7,8.64493758668516,"GO:0009922 fatty acid elongase activity "," http://amigo.geneontology.org/amigo/term/GO:0009922"," ELOVL6  ELOVL2"
0.182675016515255,2,7,8.64493758668516,"GO:0016714 oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen reduced pteridine as one donor and incorporation of one atom of oxygen "," http://amigo.geneontology.org/amigo/term/GO:0016714"," PCBD2  TPH2"
0.182675016515255,5,47,3.2188597397232,"GO:0017018 myosin phosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0017018"," CPPED1  CTDSPL  CDC14A  PPM1A  PPP2CA"
0.182675016515255,2,7,8.64493758668516,"GO:0019534 toxin transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0019534"," LRP6  SLC22A3"
0.182675016515255,3,18,5.04288025889968,"GO:0030159 signaling receptor complex adaptor activity "," http://amigo.geneontology.org/amigo/term/GO:0030159"," GRB2  GAB2  LDLRAP1"
0.182675016515255,4,32,3.78216019417476,"GO:0048306 calcium-dependent protein binding "," http://amigo.geneontology.org/amigo/term/GO:0048306"," TNNT3  CASQ2  SLC9A1  CPNE3"
0.182675016515255,3,18,5.04288025889968,"GO:0070325 lipoprotein particle receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0070325"," LDLRAP1  RELN  APOB"
0.182675016515255,3,18,5.04288025889968,"GO:0070717 poly-purine tract binding "," http://amigo.geneontology.org/amigo/term/GO:0070717"," RBMS3  MCRS1  PPIE"
0.182675016515255,2,7,8.64493758668516,"GO:0102756 very-long-chain 3-ketoacyl-CoA synthase activity "," http://amigo.geneontology.org/amigo/term/GO:0102756"," ELOVL6  ELOVL2"
0.196295336011942,19,347,1.65673875940796,"GO:0005216 ion channel activity "," http://amigo.geneontology.org/amigo/term/GO:0005216"," KCNJ15  KCNQ3  TRPV4  CLCA1  GRIA1  SCN5A  ANO2  TRPV1  RYR2  GRID1  CNGB3  SLC26A7  TRPC7  VDAC1  KCNH8  CACNA2D3  SLC9C2  SCN3B  GABRA1"
